[Saturday/June 08/06/2024 19:40:24] /home/mha/Videos/Udemy - React - The Complete Guide 2023 (incl. React Router & Redux) 2023-11/02 - JavaScript Refresher/001 Module Introduction.mp4 | length=109.952 | time=1.9716666666667
[Tuesday/June 11/06/2024 16:37:59] /home/mha/.local/share/icons/PlasmaXDark/32x32@2x/places/mail-folder-inbox.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:00] /home/mha/.local/share/icons/PlasmaXDark/32x32@2x/places/mail-folder-outbox.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:01] /home/mha/.local/share/icons/PlasmaXDark/32x32@2x/places/mail-folder-sent.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:02] /home/mha/.local/share/icons/PlasmaXDark/32x32@2x/places/mail-message.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:03] /home/mha/.local/share/icons/PlasmaXDark/32x32@2x/places/network-server-database.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:04] /home/mha/.local/share/icons/PlasmaXDark/32x32@2x/places/network-server.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:05] /home/mha/.local/share/icons/PlasmaXDark/32x32@2x/places/network-workgroup.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:06] /home/mha/.local/share/icons/PlasmaXDark/32x32@2x/places/repository.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:07] /home/mha/.local/share/icons/PlasmaXDark/32x32@2x/places/server-database.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:08] /home/mha/.local/share/icons/PlasmaXDark/32x32@2x/places/start-here-kde-plasma.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:09] /home/mha/.local/share/icons/PlasmaXDark/32x32@2x/places/start-here-kde.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:10] /home/mha/.local/share/icons/PlasmaXDark/32x32@2x/places/stock_folder.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:11] /home/mha/.local/share/icons/PlasmaXDark/32x32@2x/places/user-desktop.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:13] /home/mha/.local/share/icons/PlasmaXDark/32x32@2x/places/user-home.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:14] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/android-package-archive.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:15] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-atom+xml.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:16] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-certificate.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:17] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-dicom.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:18] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-epub+zip.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:19] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-illustrator.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:20] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-javascript.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:21] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-json.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:22] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-mac-binhex40.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:23] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-msonenote.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:24] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-msoutlook.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:25] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-msword-template.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:26] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-msword.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:27] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-octet-stream.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:28] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-ogg.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:29] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-pdf.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:30] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-pgp-encrypted.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:31] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-pgp-keys.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:32] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-pgp-signature.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:33] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-pgp.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:34] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-pkcs7-mime.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:35] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-pkcs7-signature.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:36] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-pkix-cerl.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:37] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-pkix-cert.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:38] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-postscript.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:39] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-relaxng.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:40] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-rss+xml.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:41] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-rtf.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:42] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-sxw.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:43] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd-google-earth-kml.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:44] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.android.package-archive.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:46] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.appimage.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:47] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.apple.pkpass.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:48] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.debian.binary-package.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:49] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.iccprofile.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:50] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.ms-access.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:51] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.ms-excel.addin.macroenabled.12.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:52] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.ms-excel.sheet.binary.macroenabled.12.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:53] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.ms-excel.sheet.macroenabled.12.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:54] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.ms-excel.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:55] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.ms-excel.template.macroenabled.12.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:56] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.ms-infopath.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:57] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.ms-powerpoint.addin.macroenabled.12.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:58] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.ms-powerpoint.presentation.macroenabled.12.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:38:59] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.ms-powerpoint.slide.macroenabled.12.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:00] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.ms-powerpoint.slideshow.macroenabled.12.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:01] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.ms-powerpoint.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:02] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.ms-powerpoint.template.macroenabled.12.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:03] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.ms-publisher.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:04] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.ms-word.document.macroenabled.12.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:05] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.ms-word.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:06] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.ms-word.template.macroenabled.12.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:07] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.nintendo.snes.rom.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:08] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.oasis.opendocument.chart.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:09] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.oasis.opendocument.database.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:10] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.oasis.opendocument.draw.template.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:11] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.oasis.opendocument.drawing.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:12] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.oasis.opendocument.drawing.template.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:13] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.oasis.opendocument.formula-template.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:14] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.oasis.opendocument.formula.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:15] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.oasis.opendocument.graphics.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:16] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.oasis.opendocument.image.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:17] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.oasis.opendocument.presentation-template.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:18] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.oasis.opendocument.presentation.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:19] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.oasis.opendocument.spreadsheet-template.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:20] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.oasis.opendocument.spreadsheet.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:21] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.oasis.opendocument.text-master.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:22] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.oasis.opendocument.text-template.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:23] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.oasis.opendocument.text.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:24] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.oasis.opendocument.web-template.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:25] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.openxmlformats-officedocument.spreadsheetml.sheet.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:26] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.openxmlformats-officedocument.wordprocessingml.document.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:27] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.rar.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:28] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.rn-realmedia.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:29] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.scribus.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:30] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.sqlite3.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:31] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.stardivision.calc.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:32] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.stardivision.draw.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:33] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.stardivision.mail.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:34] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.stardivision.math.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:35] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.sun.xml.calc.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:36] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.sun.xml.calc.template.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:38] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.sun.xml.draw.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:39] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.sun.xml.draw.template.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:40] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.sun.xml.impress.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:41] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.sun.xml.impress.template.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:42] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.sun.xml.math.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:43] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.sun.xml.writer.global.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:44] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.sun.xml.writer.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:45] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.sun.xml.writer.template.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:46] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.visio.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:47] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-vnd.wordperfect.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:48] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-wps-office.doc.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:49] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-wps-office.docx.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:50] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-wps-office.dot.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:51] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-wps-office.dotx.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:52] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-wps-office.pot.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:53] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-wps-office.potx.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:54] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-wps-office.ppt.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:55] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-wps-office.pptx.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:56] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-wps-office.xls.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:57] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-wps-office.xlsx.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:58] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-wps-office.xlt.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:39:59] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-wps-office.xltx.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:40:00] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-x-7z-compressed.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:40:01] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-x-abiword.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:40:02] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-x-ace.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:40:03] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-x-apple-diskimage.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:40:04] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-x-applix-spreadsheet.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:40:05] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-x-applix-word.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:40:06] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-x-ar.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:40:07] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-x-arc.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:40:08] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-x-archive.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:40:09] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-x-arj.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:40:10] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-x-audacity-project.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:40:11] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-x-awk.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:40:12] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-x-bittorrent.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:40:13] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-x-blender.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:40:14] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-x-bzdvi.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:40:15] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-x-bzip-compressed-tar.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:40:16] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-x-bzip.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:40:17] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-x-cd-image.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:40:18] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-x-cda.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:40:19] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-x-chm.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:40:20] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-x-compress.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:40:21] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-x-compressed-tar.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:40:22] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-x-cpio.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:40:23] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-x-cue.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:40:25] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-x-deb.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:40:26] /home/mha/.local/share/icons/PlasmaXDark/48x48/mimetypes/application-x-designer.svg | length=0 | time=0
